OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice,CustomerID,OrderDate,OrderYear,OrderMonth,OrderQuarter,ProductName,Category,PriceSegment,CustomerName
3041,707,168,5,9166805.0,1833361.0,265,2023-05-05,2023,5,2,Synthesize Virtual E-Markets,Furniture,Premium,
3042,63,148,18,26629470.0,1479415.0,332,2023-08-12,2023,8,3,Unleash Distributed Web-Readiness,Electronics,Premium,
3043,1357,249,4,12489968.0,3122492.0,74,2024-10-31,2024,10,4,Syndicate E-Business Systems,Clothing,Luxury,
3044,1155,256,19,30494582.0,1604978.0,247,2023-06-27,2023,6,2,Incentivize Customized E-Services,Clothing,Premium,Nhật Phạm
3045,1285,279,5,450295.0,90059.0,4,2024-06-26,2024,6,2,Generate B2C Web-Readiness,Food,Budget,Khoa Lê
3046,959,241,16,48794928.0,3049683.0,488,2024-11-01,2024,11,4,Drive One-To-One Portals,Food,Luxury,Thành Mai
3047,1026,40,5,8935300.0,1787060.0,92,2023-12-26,2023,12,4,Facilitate Distributed Markets,Books,Premium,Bảo Hoàng Bùi
3048,661,72,17,54037764.0,3178692.0,107,2023-02-27,2023,2,1,Strategize Clicks-And-Mortar Methodologies,Books,Luxury,
3049,615,286,5,22208395.0,4441679.0,70,2024-01-30,2024,1,1,Transform Dynamic Models,Clothing,Luxury,
3050,853,193,15,32916660.0,2194444.0,268,2024-08-21,2024,8,3,Disintermediate Bricks-And-Clicks Partnerships,Food,Luxury,Khoa Bùi
3051,812,153,17,5404810.0,317930.0,106,2023-01-01,2023,1,1,Repurpose Turn-Key Relationships,Sports,Mid,Nhật Nguyễn
3052,870,213,16,36242048.0,2265128.0,405,2023-08-10,2023,8,3,Repurpose Cutting-Edge Interfaces,Sports,Luxury,
3053,1701,90,5,7628070.0,1525614.0,469,2023-10-11,2023,10,4,Drive Collaborative Experiences,Electronics,Premium,Bác Thành Vũ
3054,938,181,14,61424762.0,4387483.0,352,2024-10-26,2024,10,4,Orchestrate End-To-End Markets,Electronics,Luxury,Nhật Đặng
3055,1089,226,7,16509507.0,2358501.0,34,2023-11-05,2023,11,4,Evolve Rich Experiences,Electronics,Luxury,Phúc Hoàng
3056,909,217,12,31843872.0,2653656.0,419,2024-05-12,2024,5,2,Deliver Wireless Metrics,Clothing,Luxury,
3057,554,238,2,774980.0,387490.0,312,2023-10-07,2023,10,4,Enhance E-Business Architectures,Clothing,Mid,
3058,79,87,11,49788805.0,4526255.0,138,2024-08-11,2024,8,3,Transition Next-Generation Vortals,Sports,Luxury,Dương Hoàng
3059,200,65,18,55689876.0,3093882.0,335,2023-07-20,2023,7,3,Integrate Proactive Interfaces,Clothing,Luxury,Quý cô Dương Phạm
3060,1162,286,4,17766716.0,4441679.0,232,2023-04-20,2023,4,2,Transform Dynamic Models,Clothing,Luxury,Phương Dương
3061,851,247,15,65953590.0,4396906.0,17,2023-08-17,2023,8,3,Synthesize Scalable Methodologies,Books,Luxury,
3062,1133,54,19,37551581.0,1976399.0,170,2023-04-06,2023,4,2,Benchmark Killer Paradigms,Clothing,Premium,Quý cô Vân Phạm
3063,1044,172,9,33330942.0,3703438.0,118,2023-09-19,2023,9,3,Seize Virtual Functionalities,Sports,Luxury,Tùng Mai Mai
3064,215,148,6,8876490.0,1479415.0,92,2024-07-04,2024,7,3,Unleash Distributed Web-Readiness,Electronics,Premium,Bảo Hoàng Bùi
3065,1284,156,4,15146080.0,3786520.0,168,2023-11-08,2023,11,4,Target End-To-End Web Services,Food,Luxury,Bác Hưng Lê
3066,979,26,15,42075585.0,2805039.0,405,2024-03-04,2024,3,1,Maximize Holistic E-Business,Food,Luxury,
3067,1806,86,5,3795245.0,759049.0,238,2024-12-12,2024,12,4,Orchestrate Best-Of-Breed Info-Mediaries,Sports,Premium,Trọng Văn Nguyễn
3068,1280,138,5,19092840.0,3818568.0,421,2024-09-03,2024,9,3,Empower Enterprise Architectures,Food,Luxury,Khoa Phạm
3069,201,258,10,1303160.0,130316.0,167,2024-04-11,2024,4,2,Deliver Killer Info-Mediaries,Food,Mid,Hải Đặng
3070,1951,35,15,38752995.0,2583533.0,144,2023-01-13,2023,1,1,Syndicate Compelling Web Services,Books,Luxury,
3071,1702,108,8,32040832.0,4005104.0,382,2023-02-17,2023,2,1,Generate Value-Added Convergence,Clothing,Luxury,
3072,1169,240,3,12862779.0,4287593.0,154,2024-02-15,2024,2,1,Streamline Extensible E-Commerce,Electronics,Luxury,
3073,934,58,17,14412124.0,847772.0,38,2024-03-04,2024,3,1,Benchmark Seamless Bandwidth,Books,Premium,Lan Vũ
3074,850,281,7,26176115.0,3739445.0,213,2023-02-25,2023,2,1,Strategize World-Class Content,Books,Luxury,
3075,736,116,7,20295562.0,2899366.0,124,2024-12-07,2024,12,4,Cultivate 24/7 Communities,Sports,Luxury,Huy Bảo Mai
3076,31,241,1,3049683.0,3049683.0,271,2023-12-21,2023,12,4,Drive One-To-One Portals,Food,Luxury,Hạnh Phú Vũ
3077,597,27,5,2188175.0,437635.0,392,2023-04-04,2023,4,2,Incentivize Compelling Relationships,Sports,Mid,Hải Hải Vũ
3078,518,286,1,4441679.0,4441679.0,205,2023-07-06,2023,7,3,Transform Dynamic Models,Clothing,Luxury,
3079,1965,220,20,77152880.0,3857644.0,404,2024-01-05,2024,1,1,Generate Killer Mindshare,Sports,Luxury,Ngọc Mai
3080,194,16,19,22097228.0,1163012.0,148,2024-08-06,2024,8,3,Streamline Killer Relationships,Sports,Premium,
3081,1033,19,1,1196229.0,1196229.0,270,2023-06-13,2023,6,2,Strategize B2B Partnerships,Clothing,Premium,
3082,1512,84,8,30974000.0,3871750.0,409,2024-06-06,2024,6,2,Grow Dynamic Communities,Sports,Luxury,Cô Hương Nguyễn
3083,61,276,18,71021880.0,3945660.0,261,2024-09-10,2024,9,3,Scale Dot-Com Web Services,Electronics,Luxury,Chị Thảo Đặng
3084,1239,53,6,23515170.0,3919195.0,373,2023-06-15,2023,6,2,Leverage Ubiquitous Architectures,Food,Luxury,Quý cô An Hoàng
3085,482,1,10,13990830.0,1399083.0,376,2024-12-16,2024,12,4,Engineer Next-Generation Infrastructures,Furniture,Premium,Xuân Phạm
3086,259,47,2,6732534.0,3366267.0,153,2023-03-05,2023,3,1,Morph Front-End Schemas,Food,Luxury,Bảo Hoàng
3087,373,99,17,44598208.0,2623424.0,141,2024-06-19,2024,6,2,Synthesize Enterprise Synergies,Clothing,Luxury,
3088,732,254,4,19067632.0,4766908.0,381,2023-08-22,2023,8,3,Syndicate Distributed E-Business,Sports,Luxury,Hà Đức Bùi
3089,1050,209,13,6435897.0,495069.0,140,2024-11-30,2024,11,4,Evolve Visionary Content,Food,Mid,
3090,481,16,3,3489036.0,1163012.0,61,2024-03-25,2024,3,1,Streamline Killer Relationships,Sports,Premium,Chị Linh Phạm
3091,1917,7,1,1590992.0,1590992.0,109,2023-01-13,2023,1,1,Transition Transparent Markets,Books,Premium,An Hữu Đặng
3092,669,240,9,38588337.0,4287593.0,279,2023-10-05,2023,10,4,Streamline Extensible E-Commerce,Electronics,Luxury,Kim Phú Bùi
3093,225,206,4,18344760.0,4586190.0,384,2024-01-27,2024,1,1,Expedite Viral E-Services,Sports,Luxury,
3094,1373,178,16,74394272.0,4649642.0,391,2023-01-30,2023,1,1,Whiteboard Next-Generation Platforms,Electronics,Luxury,
3095,1503,18,5,10095425.0,2019085.0,480,2023-05-12,2023,5,2,Empower Dot-Com Applications,Food,Luxury,Châu Tấn Mai
3096,867,222,18,65203308.0,3622406.0,52,2023-03-19,2023,3,1,Enable Customized Architectures,Furniture,Luxury,Kim Quang Phạm
3097,1854,110,9,23733900.0,2637100.0,303,2024-06-16,2024,6,2,Matrix 24/7 Metrics,Sports,Luxury,Khoa Phú Hoàng
3098,159,31,17,13376705.0,786865.0,252,2023-03-01,2023,3,1,Expedite Transparent Niches,Clothing,Premium,
3099,925,102,16,40514688.0,2532168.0,387,2023-12-17,2023,12,4,Strategize Customized Schemas,Food,Luxury,Anh Mai
3100,112,52,20,34842200.0,1742110.0,195,2024-09-17,2024,9,3,Re-Contextualize Dynamic Experiences,Clothing,Premium,
3101,1223,161,13,30509843.0,2346911.0,454,2023-03-17,2023,3,1,Innovate Proactive Web-Readiness,Books,Luxury,
3102,532,239,16,55502192.0,3468887.0,241,2024-10-08,2024,10,4,Cultivate Interactive E-Tailers,Furniture,Luxury,Vân Vũ
3103,576,89,2,1573878.0,786939.0,115,2024-05-08,2024,5,2,Facilitate Rich Paradigms,Sports,Premium,
3104,1896,256,8,12839824.0,1604978.0,123,2023-03-02,2023,3,1,Incentivize Customized E-Services,Clothing,Premium,
3105,278,158,9,8737380.0,970820.0,184,2024-10-09,2024,10,4,Synergize Viral Platforms,Food,Premium,Linh Vũ
3106,1289,14,10,20100470.0,2010047.0,2,2024-03-06,2024,3,1,Cultivate Back-End Info-Mediaries,Food,Luxury,Quý cô Kim Phạm
3107,1963,273,19,28648295.0,1507805.0,346,2024-02-14,2024,2,1,Evolve Enterprise Experiences,Food,Premium,Phương Hoàng
3108,1752,221,16,27125680.0,1695355.0,231,2024-11-14,2024,11,4,Innovate Scalable Action-Items,Furniture,Premium,Hạnh Phạm
3109,1686,197,11,42905841.0,3900531.0,264,2024-05-17,2024,5,2,Scale Plug-And-Play E-Services,Electronics,Luxury,Nhật Đức Mai
3110,1907,233,18,38056320.0,2114240.0,258,2024-06-16,2024,6,2,Monetize Cross-Media Users,Books,Luxury,
3111,1846,119,19,13015399.0,685021.0,9,2023-11-27,2023,11,4,Unleash Holistic Solutions,Electronics,Premium,Bác Trung Phạm
3112,1365,36,20,8666320.0,433316.0,434,2023-09-06,2023,9,3,Extend Magnetic Supply-Chains,Food,Mid,
3113,1329,37,9,13872330.0,1541370.0,463,2024-04-11,2024,4,2,Scale Frictionless Models,Furniture,Premium,
3114,216,88,8,39083384.0,4885423.0,350,2023-06-04,2023,6,2,Drive Front-End E-Services,Electronics,Luxury,
3115,212,235,5,24232180.0,4846436.0,426,2024-12-29,2024,12,4,Mesh Proactive Relationships,Clothing,Luxury,
3116,1549,207,1,2792865.0,2792865.0,96,2024-07-30,2024,7,3,Benchmark Collaborative Bandwidth,Electronics,Luxury,Bà Bảo Bùi
3117,1659,220,16,61722304.0,3857644.0,402,2023-07-30,2023,7,3,Generate Killer Mindshare,Sports,Luxury,
3118,1526,36,12,5199792.0,433316.0,169,2023-01-29,2023,1,1,Extend Magnetic Supply-Chains,Food,Mid,Cô An Vũ
3119,1634,228,12,31536060.0,2628005.0,100,2023-11-26,2023,11,4,Envisioneer Collaborative Applications,Food,Luxury,Nhiên Phạm
3120,1782,257,5,3708235.0,741647.0,193,2023-10-19,2023,10,4,Embrace Intuitive E-Commerce,Electronics,Premium,Nhật Phạm
3121,393,297,18,42219648.0,2345536.0,243,2024-03-13,2024,3,1,Incentivize Leading-Edge Bandwidth,Electronics,Luxury,Bà Vân Phạm
3122,1948,205,16,24297136.0,1518571.0,262,2023-11-17,2023,11,4,Exploit Next-Generation E-Services,Books,Premium,
3123,1842,79,13,40243983.0,3095691.0,443,2023-08-01,2023,8,3,Syndicate Rich Initiatives,Clothing,Luxury,
3124,283,109,19,28338728.0,1491512.0,71,2024-05-08,2024,5,2,Incubate World-Class Systems,Food,Premium,Tú Hữu Nguyễn
3125,145,65,12,37126584.0,3093882.0,67,2024-05-28,2024,5,2,Integrate Proactive Interfaces,Clothing,Luxury,
3126,60,133,10,24593930.0,2459393.0,68,2023-01-15,2023,1,1,E-Enable Sticky Relationships,Furniture,Luxury,
3127,1626,44,2,675096.0,337548.0,451,2024-05-30,2024,5,2,Harness User-Centric Bandwidth,Electronics,Mid,
3128,591,258,2,260632.0,130316.0,400,2023-07-28,2023,7,3,Deliver Killer Info-Mediaries,Food,Mid,Bác Trung Bùi
3129,1169,148,7,10355905.0,1479415.0,154,2024-02-15,2024,2,1,Unleash Distributed Web-Readiness,Electronics,Premium,
3130,709,267,7,34382775.0,4911825.0,403,2024-10-20,2024,10,4,Drive Wireless Models,Clothing,Luxury,
3131,784,248,16,15446384.0,965399.0,343,2024-11-21,2024,11,4,Syndicate Efficient Relationships,Food,Premium,
3132,356,164,2,9920616.0,4960308.0,245,2024-05-31,2024,5,2,Enable Distributed Partnerships,Clothing,Luxury,An Xuân Lê
3133,1701,11,7,4291091.0,613013.0,469,2023-10-11,2023,10,4,Envisioneer Cross-Media Paradigms,Food,Premium,Bác Thành Vũ
3134,1483,220,7,27003508.0,3857644.0,390,2024-04-18,2024,4,2,Generate Killer Mindshare,Sports,Luxury,Khoa Hoàng
3135,976,22,20,35163820.0,1758191.0,66,2024-11-16,2024,11,4,Orchestrate Holistic Interfaces,Furniture,Premium,
3136,1718,191,17,72954752.0,4291456.0,471,2024-03-01,2024,3,1,Envisioneer Back-End E-Services,Books,Luxury,
3137,275,163,12,8439864.0,703322.0,415,2024-02-11,2024,2,1,Disintermediate Viral Convergence,Electronics,Premium,
3138,897,92,5,5897425.0,1179485.0,471,2024-02-21,2024,2,1,Unleash Innovative E-Business,Furniture,Premium,
3139,1406,297,4,9382144.0,2345536.0,261,2024-06-12,2024,6,2,Incentivize Leading-Edge Bandwidth,Electronics,Luxury,Chị Thảo Đặng
3140,1521,172,3,11110314.0,3703438.0,388,2024-01-24,2024,1,1,Seize Virtual Functionalities,Sports,Luxury,Kim Mai Đặng
3141,1837,144,14,1920240.0,137160.0,60,2023-11-28,2023,11,4,Integrate Bleeding-Edge Partnerships,Electronics,Mid,Cô Linh Hoàng
3142,671,119,3,2055063.0,685021.0,118,2023-08-07,2023,8,3,Unleash Holistic Solutions,Electronics,Premium,Tùng Mai Mai
3143,132,219,18,8749260.0,486070.0,296,2024-09-16,2024,9,3,Matrix Vertical Systems,Books,Mid,Trọng Văn Hoàng
3144,1515,162,6,26000016.0,4333336.0,201,2024-12-03,2024,12,4,Syndicate Best-Of-Breed Communities,Electronics,Luxury,
3145,1031,46,4,19362712.0,4840678.0,126,2024-04-15,2024,4,2,Syndicate Dynamic E-Commerce,Electronics,Luxury,Quý cô Khoa Vũ
3146,496,157,4,9158696.0,2289674.0,466,2023-02-25,2023,2,1,Cultivate Integrated Portals,Books,Luxury,An Nguyễn
3147,1617,55,4,14546204.0,3636551.0,26,2024-06-17,2024,6,2,Seize Efficient Communities,Food,Luxury,
3148,447,249,11,34347412.0,3122492.0,56,2024-06-12,2024,6,2,Syndicate E-Business Systems,Clothing,Luxury,
3149,170,18,9,18171765.0,2019085.0,36,2024-12-19,2024,12,4,Empower Dot-Com Applications,Food,Luxury,Cô Nhật Trần
3150,235,183,4,3127516.0,781879.0,137,2023-02-26,2023,2,1,Seize Innovative Methodologies,Electronics,Premium,Quý cô Linh Lê
3151,1430,29,17,73250042.0,4308826.0,237,2023-09-20,2023,9,3,Scale Cutting-Edge Roi,Sports,Luxury,
3152,1971,6,19,52528806.0,2764674.0,433,2023-01-13,2023,1,1,Whiteboard Impactful Networks,Furniture,Luxury,Cô Mai Trần
3153,1192,120,9,2220759.0,246751.0,96,2023-11-03,2023,11,4,Generate Collaborative Action-Items,Furniture,Mid,Bà Bảo Bùi
3154,901,299,3,4919481.0,1639827.0,22,2023-07-30,2023,7,3,Streamline Rich Communities,Clothing,Premium,
3155,1481,73,14,61816944.0,4415496.0,115,2023-04-15,2023,4,2,Utilize Scalable Synergies,Furniture,Luxury,
3156,1300,182,5,4404645.0,880929.0,277,2024-09-17,2024,9,3,Brand Rich Action-Items,Books,Premium,Dũng Vũ
3157,1911,112,2,5138148.0,2569074.0,385,2023-03-24,2023,3,1,Harness Customized E-Markets,Books,Luxury,Hà Mai
3158,1412,87,10,45262550.0,4526255.0,179,2024-08-05,2024,8,3,Transition Next-Generation Vortals,Sports,Luxury,Chị Nhật Lê
3159,1355,145,18,66124476.0,3673582.0,293,2024-02-23,2024,2,1,Incentivize B2B Roi,Electronics,Luxury,Lâm Nguyễn
3160,1576,97,14,61445636.0,4388974.0,213,2024-12-02,2024,12,4,Drive Strategic Convergence,Electronics,Luxury,
3161,313,272,19,75654960.0,3981840.0,89,2024-03-18,2024,3,1,Embrace 24/7 Architectures,Food,Luxury,Nhật Hải Trần
3162,1914,149,6,19181742.0,3196957.0,229,2024-03-11,2024,3,1,Incubate Collaborative Vortals,Books,Luxury,
3163,1559,172,17,62958446.0,3703438.0,327,2023-05-12,2023,5,2,Seize Virtual Functionalities,Sports,Luxury,Hạnh Thị Nguyễn
3164,1369,229,17,41951580.0,2467740.0,235,2024-03-20,2024,3,1,Streamline Viral Synergies,Furniture,Luxury,
3165,149,1,10,13990830.0,1399083.0,15,2024-04-02,2024,4,2,Engineer Next-Generation Infrastructures,Furniture,Premium,Hoàng Hoàng
3166,1657,125,18,53158464.0,2953248.0,94,2023-09-01,2023,9,3,Morph Holistic Interfaces,Clothing,Luxury,Kim Lê
3167,179,119,19,13015399.0,685021.0,284,2023-07-14,2023,7,3,Unleash Holistic Solutions,Electronics,Premium,
3168,1336,16,1,1163012.0,1163012.0,193,2024-01-25,2024,1,1,Streamline Killer Relationships,Sports,Premium,Nhật Phạm
3169,1490,147,13,38954786.0,2996522.0,212,2024-08-14,2024,8,3,Disintermediate Cutting-Edge Info-Mediaries,Electronics,Luxury,An Hải Mai
3170,1439,117,14,10403820.0,743130.0,402,2024-06-18,2024,6,2,Incubate Innovative Vortals,Electronics,Premium,
3171,972,73,8,35323968.0,4415496.0,18,2023-03-23,2023,3,1,Utilize Scalable Synergies,Furniture,Luxury,
3172,664,39,5,15239515.0,3047903.0,170,2023-12-01,2023,12,4,Monetize World-Class Deliverables,Sports,Luxury,Quý cô Vân Phạm
3173,628,130,19,77967127.0,4103533.0,446,2023-07-19,2023,7,3,Leverage Rich Paradigms,Electronics,Luxury,
3174,265,109,9,13423608.0,1491512.0,10,2024-06-15,2024,6,2,Incubate World-Class Systems,Food,Premium,
3175,94,285,12,665220.0,55435.0,414,2023-10-27,2023,10,4,Scale E-Business Web-Readiness,Clothing,Budget,
3176,1202,69,5,24559715.0,4911943.0,131,2023-05-11,2023,5,2,Morph Robust E-Markets,Sports,Luxury,Chị Lan Dương
3177,106,38,9,6996321.0,777369.0,386,2024-11-11,2024,11,4,Brand Clicks-And-Mortar Portals,Books,Premium,Quý ông Tú Phạm
3178,81,182,1,880929.0,880929.0,429,2023-11-27,2023,11,4,Brand Rich Action-Items,Books,Premium,Hạnh Bùi
3179,1130,211,5,15155455.0,3031091.0,166,2023-12-11,2023,12,4,Optimize Proactive Systems,Books,Luxury,Khoa Phú Hoàng
3180,413,198,20,19534260.0,976713.0,372,2024-02-06,2024,2,1,Orchestrate Leading-Edge Schemas,Sports,Premium,Hải Vũ
3181,1582,219,19,9235330.0,486070.0,141,2024-10-24,2024,10,4,Matrix Vertical Systems,Books,Mid,
3182,1668,281,12,44873340.0,3739445.0,291,2024-11-12,2024,11,4,Strategize World-Class Content,Books,Luxury,
3183,1834,55,7,25455857.0,3636551.0,235,2024-04-04,2024,4,2,Seize Efficient Communities,Food,Luxury,
3184,1026,168,15,27500415.0,1833361.0,92,2023-12-26,2023,12,4,Synthesize Virtual E-Markets,Furniture,Premium,Bảo Hoàng Bùi
3185,1845,45,10,756510.0,75651.0,414,2023-02-21,2023,2,1,Morph 24/7 E-Business,Sports,Budget,
3186,506,79,12,37148292.0,3095691.0,358,2024-02-07,2024,2,1,Syndicate Rich Initiatives,Clothing,Luxury,
3187,1369,115,5,15739085.0,3147817.0,235,2024-03-20,2024,3,1,Embrace Strategic Users,Food,Luxury,
3188,1616,181,9,39487347.0,4387483.0,378,2024-01-31,2024,1,1,Orchestrate End-To-End Markets,Electronics,Luxury,
3189,997,282,1,1374856.0,1374856.0,92,2024-12-06,2024,12,4,Utilize Frictionless Interfaces,Books,Premium,Bảo Hoàng Bùi
3190,1935,260,17,19096066.0,1123298.0,138,2023-06-20,2023,6,2,Revolutionize Frictionless Web Services,Clothing,Premium,Dương Hoàng
3191,1993,144,5,685800.0,137160.0,355,2023-01-16,2023,1,1,Integrate Bleeding-Edge Partnerships,Electronics,Mid,Cô Bảo Đặng
3192,133,133,6,14756358.0,2459393.0,39,2024-09-10,2024,9,3,E-Enable Sticky Relationships,Furniture,Luxury,
3193,1341,83,3,3731718.0,1243906.0,367,2024-01-09,2024,1,1,Unleash Viral Paradigms,Clothing,Premium,
3194,1551,150,3,13168827.0,4389609.0,241,2024-11-13,2024,11,4,Drive Collaborative Communities,Electronics,Luxury,Vân Vũ
3195,1891,105,20,44620840.0,2231042.0,300,2023-10-22,2023,10,4,Streamline E-Business Convergence,Furniture,Luxury,
3196,1430,250,8,7183296.0,897912.0,237,2023-09-20,2023,9,3,Productize Magnetic Functionalities,Furniture,Premium,
3197,715,294,5,21558760.0,4311752.0,298,2024-05-23,2024,5,2,E-Enable Strategic Functionalities,Clothing,Luxury,Hưng Vũ
3198,864,278,13,60289749.0,4637673.0,212,2023-09-20,2023,9,3,Productize Dot-Com Deliverables,Furniture,Luxury,An Hải Mai
3199,600,29,12,51705912.0,4308826.0,84,2023-12-09,2023,12,4,Scale Cutting-Edge Roi,Sports,Luxury,
3200,1307,73,2,8830992.0,4415496.0,146,2024-12-27,2024,12,4,Utilize Scalable Synergies,Furniture,Luxury,
3201,1036,29,18,77558868.0,4308826.0,211,2024-06-24,2024,6,2,Scale Cutting-Edge Roi,Sports,Luxury,Quý cô Dương Vũ
3202,225,136,14,30005192.0,2143228.0,384,2024-01-27,2024,1,1,Expedite Mission-Critical Web-Readiness,Electronics,Luxury,
3203,718,53,4,15676780.0,3919195.0,68,2024-06-09,2024,6,2,Leverage Ubiquitous Architectures,Food,Luxury,
3204,344,244,11,37169121.0,3379011.0,202,2023-11-22,2023,11,4,Generate Holistic E-Commerce,Electronics,Luxury,
3205,1127,167,1,1855290.0,1855290.0,82,2024-04-12,2024,4,2,Transform Cross-Platform Web-Readiness,Furniture,Premium,Bác Quang Đặng
3206,513,219,8,3888560.0,486070.0,439,2024-04-18,2024,4,2,Matrix Vertical Systems,Books,Mid,
3207,443,166,15,41857425.0,2790495.0,164,2023-08-08,2023,8,3,Seize Virtual Vortals,Food,Luxury,
3208,478,177,3,1378416.0,459472.0,35,2023-12-13,2023,12,4,Strategize Back-End Synergies,Sports,Mid,Khoa Trần
3209,302,62,10,9909060.0,990906.0,210,2023-01-05,2023,1,1,Expedite Seamless Roi,Furniture,Premium,Trung Nguyễn
3210,526,238,13,5037370.0,387490.0,340,2023-03-04,2023,3,1,Enhance E-Business Architectures,Clothing,Mid,
3211,981,250,5,4489560.0,897912.0,487,2023-01-23,2023,1,1,Productize Magnetic Functionalities,Furniture,Premium,
3212,1819,187,1,3569128.0,3569128.0,199,2024-12-14,2024,12,4,Maximize Bleeding-Edge Bandwidth,Furniture,Luxury,
3213,1010,73,8,35323968.0,4415496.0,102,2024-08-27,2024,8,3,Utilize Scalable Synergies,Furniture,Luxury,Hưng Nguyễn
3214,887,277,11,45898699.0,4172609.0,272,2023-09-24,2023,9,3,Maximize Dynamic Content,Clothing,Luxury,
3215,1788,56,19,75580214.0,3977906.0,244,2024-12-26,2024,12,4,Grow Open-Source Applications,Sports,Luxury,Hương Bùi
3216,1373,282,17,23372552.0,1374856.0,391,2023-01-30,2023,1,1,Utilize Frictionless Interfaces,Books,Premium,
3217,700,68,10,32314620.0,3231462.0,478,2024-10-29,2024,10,4,Matrix Customized Platforms,Furniture,Luxury,
3218,703,180,1,1479696.0,1479696.0,201,2023-08-05,2023,8,3,E-Enable Collaborative Technologies,Food,Premium,
3219,1187,49,2,770112.0,385056.0,449,2023-09-07,2023,9,3,Transition Impactful Info-Mediaries,Food,Mid,
3220,185,46,11,53247458.0,4840678.0,16,2023-01-10,2023,1,1,Syndicate Dynamic E-Commerce,Electronics,Luxury,
3221,295,41,2,9441324.0,4720662.0,307,2023-02-28,2023,2,1,Harness Compelling Partnerships,Books,Luxury,Chi Đặng
3222,792,64,7,19026203.0,2718029.0,135,2023-07-17,2023,7,3,Unleash End-To-End Methodologies,Furniture,Luxury,Hạnh Lê
3223,1625,139,4,10932464.0,2733116.0,341,2023-02-04,2023,2,1,Architect Innovative Systems,Electronics,Luxury,Bác Dũng Bùi
3224,1405,42,19,30698661.0,1615719.0,100,2023-12-14,2023,12,4,Syndicate Sticky Functionalities,Sports,Premium,Nhiên Phạm
3225,23,217,18,47765808.0,2653656.0,321,2024-08-25,2024,8,3,Deliver Wireless Metrics,Clothing,Luxury,
3226,1849,250,4,3591648.0,897912.0,48,2024-10-03,2024,10,4,Productize Magnetic Functionalities,Furniture,Premium,
3227,727,153,17,5404810.0,317930.0,216,2023-05-03,2023,5,2,Repurpose Turn-Key Relationships,Sports,Mid,
3228,1456,134,4,14772352.0,3693088.0,486,2023-04-19,2023,4,2,Matrix Revolutionary Applications,Electronics,Luxury,Ông Hưng Mai
3229,1446,115,7,22034719.0,3147817.0,55,2024-03-21,2024,3,1,Embrace Strategic Users,Food,Luxury,
3230,486,15,8,19151064.0,2393883.0,48,2024-12-08,2024,12,4,Maximize Back-End Infrastructures,Clothing,Luxury,
3231,117,15,16,38302128.0,2393883.0,428,2023-04-05,2023,4,2,Maximize Back-End Infrastructures,Clothing,Luxury,
3232,963,1,5,6995415.0,1399083.0,305,2024-08-16,2024,8,3,Engineer Next-Generation Infrastructures,Furniture,Premium,Hải Văn Bùi
3233,97,266,14,13937966.0,995569.0,229,2024-02-22,2024,2,1,Reinvent Mission-Critical Systems,Clothing,Premium,
3234,429,20,8,3649960.0,456245.0,341,2023-03-20,2023,3,1,Engineer Integrated Deliverables,Food,Mid,Bác Dũng Bùi
3235,1888,270,6,14821854.0,2470309.0,419,2024-08-02,2024,8,3,Revolutionize Open-Source Interfaces,Food,Luxury,
3236,1139,221,9,15258195.0,1695355.0,250,2024-01-27,2024,1,1,Innovate Scalable Action-Items,Furniture,Premium,Quý ông Nam Nguyễn
3237,61,165,5,3899030.0,779806.0,261,2024-09-10,2024,9,3,Disintermediate Innovative Experiences,Sports,Premium,Chị Thảo Đặng
3238,846,228,14,36792070.0,2628005.0,91,2024-12-24,2024,12,4,Envisioneer Collaborative Applications,Food,Luxury,
3239,1369,278,3,13913019.0,4637673.0,235,2024-03-20,2024,3,1,Productize Dot-Com Deliverables,Furniture,Luxury,
3240,576,187,1,3569128.0,3569128.0,115,2024-05-08,2024,5,2,Maximize Bleeding-Edge Bandwidth,Furniture,Luxury,
3241,1047,158,18,17474760.0,970820.0,21,2023-11-17,2023,11,4,Synergize Viral Platforms,Food,Premium,Châu Đặng
3242,221,58,9,7629948.0,847772.0,156,2024-01-14,2024,1,1,Benchmark Seamless Bandwidth,Books,Premium,Bảo Văn Bùi
3243,1041,172,2,7406876.0,3703438.0,238,2024-04-01,2024,4,2,Seize Virtual Functionalities,Sports,Luxury,Trọng Văn Nguyễn
3244,433,297,11,25800896.0,2345536.0,432,2024-09-19,2024,9,3,Incentivize Leading-Edge Bandwidth,Electronics,Luxury,Trọng Mai Bảo Trần
3245,1723,231,4,18566476.0,4641619.0,446,2023-05-17,2023,5,2,Reinvent Frictionless Supply-Chains,Sports,Luxury,
3246,768,21,10,21402110.0,2140211.0,328,2023-01-31,2023,1,1,Mesh User-Centric Functionalities,Food,Luxury,Hoàng Nguyễn
3247,1020,279,12,1080708.0,90059.0,258,2024-04-22,2024,4,2,Generate B2C Web-Readiness,Food,Budget,
3248,1979,27,10,4376350.0,437635.0,306,2023-12-11,2023,12,4,Incentivize Compelling Relationships,Sports,Mid,
3249,512,52,13,22647430.0,1742110.0,281,2024-08-27,2024,8,3,Re-Contextualize Dynamic Experiences,Clothing,Premium,
3250,1948,238,14,5424860.0,387490.0,262,2023-11-17,2023,11,4,Enhance E-Business Architectures,Clothing,Mid,
